"Time (s) Run #1","Voltage, Ch A (V) Run #1","Current, Ch D (A) Run #1","Charge (C) Run #1"
3.550,10.688,1.030E-4,
3.550,,,5.45E-4
3.551,10.688,1.213E-4,
3.551,,,5.45E-4
3.551,10.689,8.833E-5,
3.551,,,5.45E-4
3.552,10.688,1.152E-4,
3.552,,,5.45E-4
3.552,10.688,1.237E-4,
3.552,,,5.45E-4
3.553,10.688,1.665E-4,
3.553,,,5.45E-4
3.553,10.688,1.018E-4,
3.553,,,5.45E-4
3.554,10.689,1.091E-4,
3.554,,,5.45E-4
3.554,10.688,1.176E-4,
3.554,,,5.45E-4
3.555,10.688,8.345E-5,
3.555,,,5.45E-4
3.555,10.688,1.445E-4,
3.555,,,5.45E-4
3.556,10.688,1.054E-4,
3.556,,,5.46E-4
3.556,10.689,1.567E-4,
3.556,,,5.46E-4
3.557,10.689,1.201E-4,
3.557,,,5.46E-4
3.557,10.688,1.030E-4,
3.557,,,5.46E-4
3.558,10.689,1.091E-4,
3.558,,,5.46E-4
3.558,10.688,1.201E-4,
3.558,,,5.46E-4
3.559,10.688,1.213E-4,
3.559,,,5.46E-4
3.559,10.689,1.359E-4,
3.559,,,5.46E-4
3.560,10.688,9.810E-5,
3.560,,,5.46E-4
3.560,10.688,8.223E-5,
3.560,,,5.46E-4
3.561,10.688,7.979E-5,
3.561,,,5.46E-4
3.561,10.688,7.979E-5,
3.561,,,5.46E-4
3.562,10.688,1.103E-4,
3.562,,,5.46E-4
3.562,10.688,7.612E-5,
3.562,,,5.46E-4
3.563,10.687,1.103E-4,
3.563,,,5.46E-4
3.563,10.688,9.810E-5,
3.563,,,5.46E-4
3.564,10.688,5.537E-5,
3.564,,,5.46E-4
3.564,10.688,1.054E-4,
3.564,,,5.46E-4
3.565,10.689,8.711E-5,
3.565,,,5.46E-4
3.565,10.689,1.176E-4,
3.565,,,5.47E-4
3.566,10.689,7.368E-5,
3.566,,,5.47E-4
3.566,10.688,7.368E-5,
3.566,,,5.47E-4
3.567,10.688,1.274E-4,
3.567,,,5.47E-4
3.567,10.688,1.091E-4,
3.567,,,5.47E-4
3.568,10.688,1.188E-4,
3.568,,,5.47E-4
3.568,10.688,1.335E-4,
3.568,,,5.47E-4
3.569,10.688,6.147E-5,
3.569,,,5.47E-4
3.569,10.687,1.030E-4,
3.569,,,5.47E-4
3.570,10.687,8.589E-5,
3.570,,,5.47E-4
3.570,10.689,1.347E-4,
3.570,,,5.47E-4
3.571,10.687,1.066E-4,
3.571,,,5.47E-4
3.571,10.688,1.384E-4,
3.571,,,5.47E-4
3.572,10.688,6.880E-5,
3.572,,,5.47E-4
3.572,10.688,1.042E-4,
3.572,,,5.47E-4
3.573,10.688,1.237E-4,
3.573,,,5.47E-4
3.573,10.688,8.833E-5,
3.573,,,5.47E-4
3.574,10.688,1.225E-4,
3.574,,,5.47E-4
3.574,10.689,1.250E-4,
3.574,,,5.47E-4
3.575,10.687,1.115E-4,
3.575,,,5.48E-4
3.575,10.688,5.903E-5,
3.575,,,5.48E-4
3.576,10.688,1.201E-4,
3.576,,,5.48E-4
3.576,10.688,9.687E-5,
3.576,,,5.48E-4
3.577,10.688,6.025E-5,
3.577,,,5.48E-4
3.577,10.688,9.077E-5,
3.577,,,5.48E-4
3.578,10.688,8.833E-5,
3.578,,,5.48E-4
3.578,10.687,1.042E-4,
3.578,,,5.48E-4
3.579,10.687,9.810E-5,
3.579,,,5.48E-4
3.579,10.688,7.368E-5,
3.579,,,5.48E-4
3.580,10.688,8.467E-5,
3.580,,,5.48E-4
3.580,10.687,1.188E-4,
3.580,,,5.48E-4
3.581,10.688,1.066E-4,
3.581,,,5.48E-4
3.581,10.688,8.955E-5,
3.581,,,5.48E-4
3.582,10.689,1.115E-4,
3.582,,,5.48E-4
3.582,10.687,1.054E-4,
3.582,,,5.48E-4
3.583,10.688,1.005E-4,
3.583,,,5.48E-4
3.583,10.688,9.565E-5,
3.583,,,5.48E-4
3.584,10.688,9.443E-5,
3.584,,,5.48E-4
3.584,10.687,1.542E-4,
3.584,,,5.48E-4
3.585,10.689,8.467E-5,
3.585,,,5.48E-4
3.585,10.687,1.250E-4,
3.585,,,5.49E-4
3.586,10.687,1.457E-4,
3.586,,,5.49E-4
3.586,10.688,1.176E-4,
3.586,,,5.49E-4
3.587,10.688,1.286E-4,
3.587,,,5.49E-4
3.587,10.687,1.079E-4,
3.587,,,5.49E-4
3.588,10.687,7.979E-5,
3.588,,,5.49E-4
3.588,10.688,1.518E-4,
3.588,,,5.49E-4
3.589,10.688,9.565E-5,
3.589,,,5.49E-4
3.589,10.686,1.018E-4,
3.589,,,5.49E-4
3.590,10.688,1.176E-4,
3.590,,,5.49E-4
3.590,10.687,1.140E-4,
3.590,,,5.49E-4
3.591,10.687,1.005E-4,
3.591,,,5.49E-4
3.591,10.687,8.467E-5,
3.591,,,5.49E-4
3.592,10.687,7.612E-5,
3.592,,,5.49E-4
3.592,10.687,9.932E-5,
3.592,,,5.49E-4
3.593,10.688,8.223E-5,
3.593,,,5.49E-4
3.593,10.687,1.030E-4,
3.593,,,5.49E-4
3.594,10.687,1.311E-4,
3.594,,,5.49E-4
3.594,10.688,1.201E-4,
3.594,,,5.50E-4
3.595,10.687,1.335E-4,
3.595,,,5.50E-4
3.595,10.688,1.066E-4,
3.595,,,5.50E-4
3.596,10.687,1.201E-4,
3.596,,,5.50E-4
3.596,10.687,1.225E-4,
3.596,,,5.50E-4
3.597,10.687,7.734E-5,
3.597,,,5.50E-4
3.597,10.686,1.323E-4,
3.597,,,5.50E-4
3.598,10.687,1.311E-4,
3.598,,,5.50E-4
3.598,10.688,9.932E-5,
3.598,,,5.50E-4
3.599,10.687,6.514E-5,
3.599,,,5.50E-4
3.599,10.687,6.514E-5,
3.599,,,5.50E-4
3.600,10.687,8.833E-5,
3.600,,,5.50E-4
3.600,10.686,1.164E-4,
3.600,,,5.50E-4
3.601,10.687,6.025E-5,
3.601,,,5.50E-4
3.601,10.686,1.274E-4,
3.601,,,5.50E-4
3.602,10.687,1.054E-4,
3.602,,,5.50E-4
3.602,10.688,1.677E-4,
3.602,,,5.50E-4
3.603,10.687,9.443E-5,
3.603,,,5.50E-4
3.603,10.687,1.005E-4,
3.603,,,5.50E-4
3.604,10.687,5.415E-5,
3.604,,,5.51E-4
3.604,10.687,1.140E-4,
3.604,,,5.51E-4
3.605,10.688,1.103E-4,
3.605,,,5.51E-4
3.605,10.687,8.711E-5,
3.605,,,5.51E-4
3.606,10.688,1.018E-4,
3.606,,,5.51E-4
3.606,10.687,1.274E-4,
3.606,,,5.51E-4
3.607,10.688,1.274E-4,
3.607,,,5.51E-4
3.607,10.686,9.077E-5,
3.607,,,5.51E-4
3.608,10.688,1.225E-4,
3.608,,,5.51E-4
3.608,10.687,1.225E-4,
3.608,,,5.51E-4
3.609,10.687,1.176E-4,
3.609,,,5.51E-4
3.609,10.688,1.213E-4,
3.609,,,5.51E-4
3.610,10.688,1.103E-4,
3.610,,,5.51E-4
3.610,10.687,1.396E-4,
3.610,,,5.51E-4
3.611,10.687,1.042E-4,
3.611,,,5.51E-4
3.611,10.688,8.345E-5,
3.611,,,5.51E-4
3.612,10.686,7.368E-5,
3.612,,,5.51E-4
3.612,10.687,9.932E-5,
3.612,,,5.51E-4
3.613,10.688,1.115E-4,
3.613,,,5.51E-4
3.613,10.688,1.030E-4,
3.613,,,5.52E-4
3.614,10.688,8.833E-5,
3.614,,,5.52E-4
3.614,10.688,1.066E-4,
3.614,,,5.52E-4
3.615,10.688,8.711E-5,
3.615,,,5.52E-4
3.615,10.688,1.164E-4,
3.615,,,5.52E-4
3.616,10.687,1.262E-4,
3.616,,,5.52E-4
3.616,10.687,1.274E-4,
3.616,,,5.52E-4
3.617,10.688,1.188E-4,
3.617,,,5.52E-4
3.617,10.688,1.188E-4,
3.617,,,5.52E-4
3.618,10.688,1.152E-4,
3.618,,,5.52E-4
3.618,10.687,1.323E-4,
3.618,,,5.52E-4
3.619,10.688,1.188E-4,
3.619,,,5.52E-4
3.619,10.687,1.140E-4,
3.619,,,5.52E-4
3.620,10.687,9.565E-5,
3.620,,,5.52E-4
3.620,10.688,1.518E-4,
3.620,,,5.52E-4
3.621,10.688,1.079E-4,
3.621,,,5.52E-4
3.621,10.689,1.250E-4,
3.621,,,5.52E-4
3.622,10.688,7.856E-5,
3.622,,,5.53E-4
3.622,10.687,1.091E-4,
3.622,,,5.53E-4
3.623,10.688,9.932E-5,
3.623,,,5.53E-4
3.623,10.688,9.810E-5,
3.623,,,5.53E-4
3.624,10.687,1.384E-4,
3.624,,,5.53E-4
3.624,10.687,1.140E-4,
3.624,,,5.53E-4
3.625,10.689,8.101E-5,
3.625,,,5.53E-4
3.625,10.687,8.467E-5,
3.625,,,5.53E-4
3.626,10.688,1.066E-4,
3.626,,,5.53E-4
3.626,10.687,8.467E-5,
3.626,,,5.53E-4
3.627,10.688,8.101E-5,
3.627,,,5.53E-4
3.627,10.687,1.030E-4,
3.627,,,5.53E-4
3.628,10.688,9.321E-5,
3.628,,,5.53E-4
3.628,10.688,1.225E-4,
3.628,,,5.53E-4
3.629,10.688,9.321E-5,
3.629,,,5.53E-4
3.629,10.688,1.396E-4,
3.629,,,5.53E-4
3.630,10.688,1.213E-4,
3.630,,,5.53E-4
3.630,10.688,1.103E-4,
3.630,,,5.53E-4
3.631,10.688,9.321E-5,
3.631,,,5.53E-4
3.631,10.688,1.286E-4,
3.631,,,5.54E-4
3.632,10.688,1.054E-4,
3.632,,,5.54E-4
3.632,10.688,1.079E-4,
3.632,,,5.54E-4
3.633,10.688,1.030E-4,
3.633,,,5.54E-4
3.633,10.688,9.687E-5,
3.633,,,5.54E-4
3.634,10.689,1.127E-4,
3.634,,,5.54E-4
3.634,10.689,1.225E-4,
3.634,,,5.54E-4
3.635,10.690,1.323E-4,
3.635,,,5.54E-4
3.635,10.688,1.176E-4,
3.635,,,5.54E-4
3.636,10.689,1.005E-4,
3.636,,,5.54E-4
3.636,10.687,9.321E-5,
3.636,,,5.54E-4
3.637,10.689,1.323E-4,
3.637,,,5.54E-4
3.637,10.689,1.396E-4,
3.637,,,5.54E-4
3.638,10.690,9.321E-5,
3.638,,,5.54E-4
3.638,10.689,9.443E-5,
3.638,,,5.54E-4
3.639,10.689,1.506E-4,
3.639,,,5.54E-4
3.639,10.689,1.420E-4,
3.639,,,5.54E-4
3.640,10.690,9.443E-5,
3.640,,,5.54E-4
3.640,10.689,1.018E-4,
3.640,,,5.55E-4
3.641,10.690,1.384E-4,
3.641,,,5.55E-4
3.641,10.690,1.567E-4,
3.641,,,5.55E-4
3.642,10.691,1.359E-4,
3.642,,,5.55E-4
3.642,10.690,1.286E-4,
3.642,,,5.55E-4
3.643,10.690,1.335E-4,
3.643,,,5.55E-4
3.643,10.690,9.077E-5,
3.643,,,5.55E-4
3.644,10.690,8.101E-5,
3.644,,,5.55E-4
3.644,10.690,6.392E-5,
3.644,,,5.55E-4
3.645,10.690,7.002E-5,
3.645,,,5.55E-4
3.645,10.691,1.384E-4,
3.645,,,5.55E-4
3.646,10.691,8.711E-5,
3.646,,,5.55E-4
3.646,10.691,6.270E-5,
3.646,,,5.55E-4
3.647,10.692,1.250E-4,
3.647,,,5.55E-4
3.647,10.692,1.030E-4,
3.647,,,5.55E-4
3.648,10.692,9.810E-5,
3.648,,,5.55E-4
3.648,10.692,9.810E-5,
3.648,,,5.55E-4
3.649,10.691,9.199E-5,
3.649,,,5.55E-4
3.649,10.692,8.589E-5,
3.649,,,5.55E-4
3.650,10.691,8.711E-5,
3.650,,,5.56E-4
3.650,10.692,1.054E-4,
3.650,,,5.56E-4
3.651,10.693,1.091E-4,
3.651,,,5.56E-4
3.651,10.692,1.408E-4,
3.651,,,5.56E-4
3.652,10.692,1.591E-4,
3.652,,,5.56E-4
3.652,10.693,1.640E-4,
3.652,,,5.56E-4
3.653,10.692,1.079E-4,
3.653,,,5.56E-4
3.653,10.691,1.188E-4,
3.653,,,5.56E-4
3.654,10.693,1.372E-4,
3.654,,,5.56E-4
3.654,10.694,1.372E-4,
3.654,,,5.56E-4
3.655,10.692,1.506E-4,
3.655,,,5.56E-4
3.655,10.693,6.758E-5,
3.655,,,5.56E-4
3.656,10.693,1.005E-4,
3.656,,,5.56E-4
3.656,10.691,8.101E-5,
3.656,,,5.56E-4
3.657,10.693,1.188E-4,
3.657,,,5.56E-4
3.657,10.694,1.030E-4,
3.657,,,5.56E-4
3.658,10.693,1.408E-4,
3.658,,,5.57E-4
3.658,10.693,1.347E-4,
3.658,,,5.57E-4
3.659,10.693,1.091E-4,
3.659,,,5.57E-4
3.659,10.693,7.612E-5,
3.659,,,5.57E-4
3.660,10.694,1.103E-4,
3.660,,,5.57E-4
3.660,10.693,9.321E-5,
3.660,,,5.57E-4
3.661,10.693,8.467E-5,
3.661,,,5.57E-4
3.661,10.694,1.250E-4,
3.661,,,5.57E-4
3.662,10.695,8.101E-5,
3.662,,,5.57E-4
3.662,10.694,1.127E-4,
3.662,,,5.57E-4
3.663,10.693,1.140E-4,
3.663,,,5.57E-4
3.663,10.695,1.237E-4,
3.663,,,5.57E-4
3.664,10.695,1.237E-4,
3.664,,,5.57E-4
3.664,10.694,1.018E-4,
3.664,,,5.57E-4
3.665,10.695,8.955E-5,
3.665,,,5.57E-4
3.665,10.695,1.091E-4,
3.665,,,5.57E-4
3.666,10.694,6.147E-5,
3.666,,,5.57E-4
3.666,10.695,1.384E-4,
3.666,,,5.57E-4
3.667,10.695,1.347E-4,
3.667,,,5.57E-4
3.667,10.696,1.311E-4,
3.667,,,5.58E-4
3.668,10.695,1.152E-4,
3.668,,,5.58E-4
3.668,10.695,1.079E-4,
3.668,,,5.58E-4
3.669,10.697,1.579E-4,
3.669,,,5.58E-4
3.669,10.696,9.077E-5,
3.669,,,5.58E-4
3.670,10.695,1.481E-4,
3.670,,,5.58E-4
3.670,10.696,1.140E-4,
3.670,,,5.58E-4
3.671,10.695,9.565E-5,
3.671,,,5.58E-4
3.671,10.696,1.176E-4,
3.671,,,5.58E-4
3.672,10.696,9.932E-5,
3.672,,,5.58E-4
3.672,10.697,1.127E-4,
3.672,,,5.58E-4
3.673,10.696,1.164E-4,
3.673,,,5.58E-4
3.673,10.697,1.237E-4,
3.673,,,5.58E-4
3.674,10.696,1.530E-4,
3.674,,,5.58E-4
3.674,10.697,9.687E-5,
3.674,,,5.58E-4
3.675,10.697,8.589E-5,
3.675,,,5.58E-4
3.675,10.698,1.311E-4,
3.675,,,5.58E-4
3.676,10.697,8.711E-5,
3.676,,,5.59E-4
3.676,10.697,1.188E-4,
3.676,,,5.59E-4
3.677,10.699,1.127E-4,
3.677,,,5.59E-4
3.677,10.697,1.384E-4,
3.677,,,5.59E-4
3.678,10.698,1.030E-4,
3.678,,,5.59E-4
3.678,10.698,9.443E-5,
3.678,,,5.59E-4
3.679,10.699,1.396E-4,
3.679,,,5.59E-4
3.679,10.698,7.368E-5,
3.679,,,5.59E-4
3.680,10.698,8.955E-5,
3.680,,,5.59E-4
3.680,10.699,1.054E-4,
3.680,,,5.59E-4
3.681,10.699,1.530E-4,
3.681,,,5.59E-4
3.681,10.698,1.555E-4,
3.681,,,5.59E-4
3.682,10.699,9.443E-5,
3.682,,,5.59E-4
3.682,10.698,1.152E-4,
3.682,,,5.59E-4
3.683,10.698,1.176E-4,
3.683,,,5.59E-4
3.683,10.699,1.140E-4,
3.683,,,5.59E-4
3.684,10.699,1.005E-4,
3.684,,,5.59E-4
3.684,10.699,1.372E-4,
3.684,,,5.59E-4
3.685,10.699,1.237E-4,
3.685,,,5.60E-4
3.685,10.698,1.274E-4,
3.685,,,5.60E-4
3.686,10.698,6.636E-5,
3.686,,,5.60E-4
3.686,10.698,8.955E-5,
3.686,,,5.60E-4
3.687,10.699,1.152E-4,
3.687,,,5.60E-4
3.687,10.699,1.152E-4,
3.687,,,5.60E-4
3.688,10.699,1.298E-4,
3.688,,,5.60E-4
3.688,10.700,1.335E-4,
3.688,,,5.60E-4
3.689,10.699,8.223E-5,
3.689,,,5.60E-4
3.689,10.698,1.225E-4,
3.689,,,5.60E-4
3.690,10.700,1.640E-4,
3.690,,,5.60E-4
3.690,10.699,1.054E-4,
3.690,,,5.60E-4
3.691,10.699,1.433E-4,
3.691,,,5.60E-4
3.691,10.700,1.359E-4,
3.691,,,5.60E-4
3.692,10.700,1.176E-4,
3.692,,,5.60E-4
3.692,10.701,1.042E-4,
3.692,,,5.60E-4
3.693,10.700,1.115E-4,
3.693,,,5.60E-4
3.693,10.699,1.066E-4,
3.693,,,5.61E-4
3.694,10.700,9.565E-5,
3.694,,,5.61E-4
3.694,10.700,7.979E-5,
3.694,,,5.61E-4
3.695,10.700,6.880E-5,
3.695,,,5.61E-4
3.695,10.702,1.225E-4,
3.695,,,5.61E-4
3.696,10.701,8.223E-5,
3.696,,,5.61E-4
3.696,10.701,1.286E-4,
3.696,,,5.61E-4
3.697,10.700,8.223E-5,
3.697,,,5.61E-4
3.697,10.700,9.932E-5,
3.697,,,5.61E-4
3.698,10.701,9.321E-5,
3.698,,,5.61E-4
3.698,10.701,1.506E-4,
3.698,,,5.61E-4
3.699,10.701,1.164E-4,
3.699,,,5.61E-4
3.699,10.701,5.415E-5,
3.699,,,5.61E-4
3.700,10.700,1.140E-4,
3.700,,,5.61E-4
3.700,10.701,1.286E-4,
3.700,,,5.61E-4
3.701,10.702,1.359E-4,
3.701,,,5.61E-4
3.701,10.702,1.274E-4,
3.701,,,5.61E-4
3.702,10.701,1.359E-4,
3.702,,,5.61E-4
3.702,10.702,9.199E-5,
3.702,,,5.61E-4
3.703,10.700,8.223E-5,
3.703,,,5.62E-4
3.703,10.701,1.054E-4,
3.703,,,5.62E-4
3.704,10.701,1.164E-4,
3.704,,,5.62E-4
3.704,10.701,1.274E-4,
3.704,,,5.62E-4
3.705,10.701,1.176E-4,
3.705,,,5.62E-4
3.705,10.701,1.420E-4,
3.705,,,5.62E-4
3.706,10.701,1.005E-4,
3.706,,,5.62E-4
3.706,10.701,5.171E-5,
3.706,,,5.62E-4
3.707,10.702,1.188E-4,
3.707,,,5.62E-4
3.707,10.702,1.103E-4,
3.707,,,5.62E-4
3.708,10.701,1.103E-4,
3.708,,,5.62E-4
3.708,10.701,1.042E-4,
3.708,,,5.62E-4
3.709,10.701,1.127E-4,
3.709,,,5.62E-4
3.709,10.701,1.127E-4,
3.709,,,5.62E-4
3.710,10.702,9.443E-5,
3.710,,,5.62E-4
3.710,10.702,9.810E-5,
3.710,,,5.62E-4
3.711,10.701,1.262E-4,
3.711,,,5.62E-4
3.711,10.703,9.199E-5,
3.711,,,5.62E-4
3.712,10.702,6.636E-5,
3.712,,,5.62E-4
3.712,10.702,5.171E-5,
3.712,,,5.63E-4
3.713,10.702,1.286E-4,
3.713,,,5.63E-4
3.713,10.702,9.810E-5,
3.713,,,5.63E-4
3.714,10.701,7.979E-5,
3.714,,,5.63E-4
3.714,10.702,1.433E-4,
3.714,,,5.63E-4
3.715,10.702,1.152E-4,
3.715,,,5.63E-4
3.715,10.702,9.932E-5,
3.715,,,5.63E-4
3.716,10.702,8.589E-5,
3.716,,,5.63E-4
3.716,10.702,6.270E-5,
3.716,,,5.63E-4
3.717,10.701,9.199E-5,
3.717,,,5.63E-4
3.717,10.701,1.237E-4,
3.717,,,5.63E-4
3.718,10.702,9.199E-5,
3.718,,,5.63E-4
3.718,10.702,1.274E-4,
3.718,,,5.63E-4
3.719,10.702,1.176E-4,
3.719,,,5.63E-4
3.719,10.703,1.201E-4,
3.719,,,5.63E-4
3.720,10.702,1.445E-4,
3.720,,,5.63E-4
3.720,10.701,9.810E-5,
3.720,,,5.63E-4
3.721,10.702,1.262E-4,
3.721,,,5.63E-4
3.721,10.701,1.298E-4,
3.721,,,5.64E-4
3.722,10.702,1.298E-4,
3.722,,,5.64E-4
3.722,10.701,9.810E-5,
3.722,,,5.64E-4
3.723,10.702,1.372E-4,
3.723,,,5.64E-4
3.723,10.701,1.274E-4,
3.723,,,5.64E-4
3.724,10.701,1.213E-4,
3.724,,,5.64E-4
3.724,10.702,1.359E-4,
3.724,,,5.64E-4
3.725,10.701,1.311E-4,
3.725,,,5.64E-4
3.725,10.702,1.054E-4,
3.725,,,5.64E-4
3.726,10.702,1.140E-4,
3.726,,,5.64E-4
3.726,10.699,4.194E-5,
3.726,,,5.64E-4
3.727,10.701,8.589E-5,
3.727,,,5.64E-4
3.727,10.702,1.250E-4,
3.727,,,5.64E-4
3.728,10.700,9.077E-5,
3.728,,,5.64E-4
3.728,10.701,1.152E-4,
3.728,,,5.64E-4
3.729,10.701,1.115E-4,
3.729,,,5.64E-4
3.729,10.701,1.274E-4,
3.729,,,5.64E-4
3.730,10.700,5.415E-5,
3.730,,,5.64E-4
3.730,10.701,8.955E-5,
3.730,,,5.64E-4
3.731,10.700,1.018E-4,
3.731,,,5.65E-4
3.731,10.700,1.140E-4,
3.731,,,5.65E-4
3.732,10.700,1.201E-4,
3.732,,,5.65E-4
3.732,10.701,1.274E-4,
3.732,,,5.65E-4
3.733,10.701,9.443E-5,
3.733,,,5.65E-4
3.733,10.700,1.286E-4,
3.733,,,5.65E-4
3.734,10.700,1.298E-4,
3.734,,,5.65E-4
3.734,10.700,7.368E-5,
3.734,,,5.65E-4
3.735,10.699,1.091E-4,
3.735,,,5.65E-4
3.735,10.700,1.433E-4,
3.735,,,5.65E-4
3.736,10.701,1.567E-4,
3.736,,,5.65E-4
3.736,10.700,1.201E-4,
3.736,,,5.65E-4
3.737,10.701,1.457E-4,
3.737,,,5.65E-4
3.737,10.699,1.115E-4,
3.737,,,5.65E-4
3.738,10.700,1.250E-4,
3.738,,,5.65E-4
3.738,10.700,9.932E-5,
3.738,,,5.65E-4
3.739,10.700,1.311E-4,
3.739,,,5.65E-4
3.739,10.700,1.420E-4,
3.739,,,5.66E-4
3.740,10.700,8.955E-5,
3.740,,,5.66E-4
3.740,10.700,1.188E-4,
3.740,,,5.66E-4
3.741,10.700,1.115E-4,
3.741,,,5.66E-4
3.741,10.699,1.225E-4,
3.741,,,5.66E-4
3.742,10.700,1.384E-4,
3.742,,,5.66E-4
3.742,10.700,1.164E-4,
3.742,,,5.66E-4
3.743,10.700,1.164E-4,
3.743,,,5.66E-4
3.743,10.699,7.002E-5,
3.743,,,5.66E-4
3.744,10.700,8.467E-5,
3.744,,,5.66E-4
3.744,10.699,1.091E-4,
3.744,,,5.66E-4
3.745,10.701,1.677E-4,
3.745,,,5.66E-4
3.745,10.701,8.589E-5,
3.745,,,5.66E-4
3.746,10.700,9.932E-5,
3.746,,,5.66E-4
3.746,10.698,1.408E-4,
3.746,,,5.66E-4
3.747,10.699,8.955E-5,
3.747,,,5.66E-4
3.747,10.699,7.856E-5,
3.747,,,5.66E-4
3.748,10.699,8.833E-5,
3.748,,,5.66E-4
3.748,10.699,1.115E-4,
3.748,,,5.67E-4
3.749,10.700,1.237E-4,
3.749,,,5.67E-4
3.749,10.699,8.223E-5,
3.749,,,5.67E-4
3.750,10.699,8.101E-5,
3.750,,,5.67E-4
3.750,10.699,7.979E-5,
3.750,,,5.67E-4
3.751,10.700,1.005E-4,
3.751,,,5.67E-4
3.751,10.700,1.018E-4,
3.751,,,5.67E-4
3.752,10.698,1.237E-4,
3.752,,,5.67E-4
3.752,10.699,1.298E-4,
3.752,,,5.67E-4
3.753,10.699,1.372E-4,
3.753,,,5.67E-4
3.753,10.700,8.467E-5,
3.753,,,5.67E-4
3.754,10.700,1.408E-4,
3.754,,,5.67E-4
3.754,10.698,1.286E-4,
3.754,,,5.67E-4
3.755,10.698,1.738E-4,
3.755,,,5.67E-4
3.755,10.700,1.408E-4,
3.755,,,5.67E-4
3.756,10.699,1.201E-4,
3.756,,,5.67E-4
3.756,10.699,1.018E-4,
3.756,,,5.67E-4
3.757,10.699,1.188E-4,
3.757,,,5.68E-4
3.757,10.699,1.152E-4,
3.757,,,5.68E-4
3.758,10.700,1.311E-4,
3.758,,,5.68E-4
3.758,10.700,1.408E-4,
3.758,,,5.68E-4
3.759,10.699,8.101E-5,
3.759,,,5.68E-4
3.759,10.699,1.335E-4,
3.759,,,5.68E-4
3.760,10.700,9.932E-5,
3.760,,,5.68E-4
3.760,10.700,1.030E-4,
3.760,,,5.68E-4
3.761,10.700,1.311E-4,
3.761,,,5.68E-4
3.761,10.699,7.490E-5,
3.761,,,5.68E-4
3.762,10.699,1.237E-4,
3.762,,,5.68E-4
3.762,10.699,1.152E-4,
3.762,,,5.68E-4
3.763,10.699,1.042E-4,
3.763,,,5.68E-4
3.763,10.700,7.979E-5,
3.763,,,5.68E-4
3.764,10.699,1.018E-4,
3.764,,,5.68E-4
3.764,10.699,7.734E-5,
3.764,,,5.68E-4
3.765,10.698,7.979E-5,
3.765,,,5.68E-4
3.765,10.701,8.589E-5,
3.765,,,5.68E-4
3.766,10.699,7.124E-5,
3.766,,,5.68E-4
3.766,10.698,8.589E-5,
3.766,,,5.68E-4
3.767,10.700,8.345E-5,
3.767,,,5.69E-4
3.767,10.700,1.457E-4,
3.767,,,5.69E-4
3.768,10.699,7.002E-5,
3.768,,,5.69E-4
3.768,10.699,1.188E-4,
3.768,,,5.69E-4
3.769,10.699,1.127E-4,
3.769,,,5.69E-4
3.769,10.699,9.932E-5,
3.769,,,5.69E-4
3.770,10.699,1.127E-4,
3.770,,,5.69E-4
3.770,10.699,1.469E-4,
3.770,,,5.69E-4
3.771,10.698,1.127E-4,
3.771,,,5.69E-4
3.771,10.699,1.347E-4,
3.771,,,5.69E-4
3.772,10.700,1.384E-4,
3.772,,,5.69E-4
3.772,10.699,8.589E-5,
3.772,,,5.69E-4
3.773,10.700,6.758E-5,
3.773,,,5.69E-4
3.773,10.699,1.018E-4,
3.773,,,5.69E-4
3.774,10.700,1.188E-4,
3.774,,,5.69E-4
3.774,10.699,1.091E-4,
3.774,,,5.69E-4
3.775,10.700,1.213E-4,
3.775,,,5.69E-4
3.775,10.699,1.140E-4,
3.775,,,5.69E-4
3.776,10.699,7.368E-5,
3.776,,,5.70E-4
3.776,10.699,8.711E-5,
3.776,,,5.70E-4
3.777,10.699,8.955E-5,
3.777,,,5.70E-4
3.777,10.700,1.274E-4,
3.777,,,5.70E-4
3.778,10.699,1.250E-4,
3.778,,,5.70E-4
3.778,10.700,1.066E-4,
3.778,,,5.70E-4
3.779,10.700,7.490E-5,
3.779,,,5.70E-4
3.779,10.700,1.188E-4,
3.779,,,5.70E-4
3.780,10.700,1.250E-4,
3.780,,,5.70E-4
3.780,10.699,8.833E-5,
3.780,,,5.70E-4
3.781,10.699,5.537E-5,
3.781,,,5.70E-4
3.781,10.701,9.810E-5,
3.781,,,5.70E-4
3.782,10.700,1.250E-4,
3.782,,,5.70E-4
3.782,10.700,1.152E-4,
3.782,,,5.70E-4
3.783,10.700,8.955E-5,
3.783,,,5.70E-4
3.783,10.700,1.115E-4,
3.783,,,5.70E-4
3.784,10.700,1.420E-4,
3.784,,,5.70E-4
3.784,10.700,7.002E-5,
3.784,,,5.70E-4
3.785,10.700,1.286E-4,
3.785,,,5.70E-4
3.785,10.701,1.384E-4,
3.785,,,5.71E-4
3.786,10.700,9.810E-5,
3.786,,,5.71E-4
3.786,10.701,1.359E-4,
3.786,,,5.71E-4
3.787,10.700,1.140E-4,
3.787,,,5.71E-4
3.787,10.700,1.103E-4,
3.787,,,5.71E-4
3.788,10.700,1.005E-4,
3.788,,,5.71E-4
3.788,10.702,1.335E-4,
3.788,,,5.71E-4
3.789,10.700,6.392E-5,
3.789,,,5.71E-4
3.789,10.699,8.955E-5,
3.789,,,5.71E-4
3.790,10.701,9.443E-5,
3.790,,,5.71E-4
3.790,10.701,1.262E-4,
